Product Name,URL,Price(Rs.),Rating(Out of 5 stars),Number of Reviews
Anti Theft Faux Leather,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2Mzc3ODM1MDM3MTIxMDM3OjE2NzUzODA5MzU6c3BfYXRmX25leHQ6MjAxMDc1NjE2NjcxOTg6OjA6Og&url=%2FAnti-Theft-Faux-Leather-Black%2Fdp%2FB08WLS5XBP%2Fref%3Dsr_1_177_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380935%26sprefix%3Dba%252Caps%252C283%26sr%3D8-177-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,499,3.9,51
NORTH ZONE 30 ltrs ( Cms) backpack(INVALID DATA_grey),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2Mzc3ODM1MDM3MTIxMDM3OjE2NzUzODA5MzU6c3BfYXRmX25leHQ6MjAwODIzOTcyMTM4OTg6OjA6Og&url=%2FNORTH-ZONE-backpack-INVALID-DATA_grey%2Fdp%2FB0BH8S9QGH%2Fref%3Dsr_1_178_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380935%26sprefix%3Dba%252Caps%252C283%26sr%3D8-178-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,599,3.7,33
ADISA Women's Quilted Cross Body Sling Bag,https://www.amazon.in/ADISA-Womens-Sling-SL5059-CRE_Off-White/dp/B09154JPWQ/ref=sr_1_179?crid=2M096C61O4MLT&keywords=bags&qid=1675380935&sprefix=ba%2Caps%2C283&sr=8-179,495,4.1,2147
SAFARI 15 Ltrs Denim Blue Casual/School/College Backpack (DAYPACKNEO15CBDNB),https://www.amazon.in/SAFARI-Denim-Casual-Backpack-DAYPACKNEO15CBDNB/dp/B07NSC4SL5/ref=sr_1_180?crid=2M096C61O4MLT&keywords=bags&qid=1675380935&sprefix=ba%2Caps%2C283&sr=8-180,499,4.0,12158
StarX Nylon 15 Cms Gym Bag(Orange Bag_Orange),https://www.amazon.in/StarX-Compact-Nylon-Mesh-Medium-Orange/dp/B01NBTOX54/ref=sr_1_181?crid=2M096C61O4MLT&keywords=bags&qid=1675380935&sprefix=ba%2Caps%2C283&sr=8-181,237,3.7,134
Lavie Women's Broxa Flap Over Sling Bag | Ladies Purse Handbag,https://www.amazon.in/Lavie-Broxa-Flap-Womens-Sling/dp/B08QTF8RPM/ref=sr_1_182?crid=2M096C61O4MLT&keywords=bags&qid=1675380935&sprefix=ba%2Caps%2C283&sr=8-182,"1,217",4.2,5531
"Oscaurt Travel Laptop Backpack, Business High School College Bookbag,Slim Daypack for Women & Men Fit 15.6 Inches Laptop",https://www.amazon.in/Anti-Theft-Backpack-Business-Charging-Student/dp/B07RSJNNZS/ref=sr_1_183?crid=2M096C61O4MLT&keywords=bags&qid=1675380935&sprefix=ba%2Caps%2C283&sr=8-183,949,4.5,882
DEIN KLEIDER Nylon Cross Body Travel Mobile Pouch Sling Messenger Bag for Women,https://www.amazon.in/Kleider-Nylon-Travel-Mobile-Messenger/dp/B08V5B5G14/ref=sr_1_184?crid=2M096C61O4MLT&keywords=bags&qid=1675380935&sprefix=ba%2Caps%2C283&sr=8-184,259,4.2,1330
motherly 25 ltrs (25 Cms) backpack(5860_grey),https://www.amazon.in/Motherly-Stylish-Babies-Diaper-Mothers/dp/B07DMKJJB4/ref=sr_1_185?crid=2M096C61O4MLT&keywords=bags&qid=1675380935&sprefix=ba%2Caps%2C283&sr=8-185,"1,716",4.6,5401
Kuber Industries Rexine Lightweight Travel Toiletry Bag Shaving Kit with Carrying Strap (Grey) 54KM4283,https://www.amazon.in/Kuber-Industries-Lightweight-Toiletry-Carrying/dp/B0B45QRYHY/ref=sr_1_186?crid=2M096C61O4MLT&keywords=bags&qid=1675380935&sprefix=ba%2Caps%2C283&sr=8-186,244,4.1,17
"Chris & Kate 42ltr Navy-Red Comfortable Casual, School Backpack",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2Mzc3ODM1MDM3MTIxMDM3OjE2NzUzODA5MzU6c3BfbXRmOjIwMDkxNzAyMDkzMTk4OjowOjo&url=%2FChris-Kate-Navy-Red-Comfortable-Backpack%2Fdp%2FB0BKWF2Q38%2Fref%3Dsr_1_187_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380935%26sprefix%3Dba%252Caps%252C283%26sr%3D8-187-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,549,,
"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2Mzc3ODM1MDM3MTIxMDM3OjE2NzUzODA5MzU6c3BfbXRmOjIwMTA0MTQwMjYzNjk4OjowOjo&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_188_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380935%26sprefix%3Dba%252Caps%252C283%26sr%3D8-188-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1%26smid%3DA385M0TPSNV7VS,998,3.9,684
Tommy Hilfiger Polyester 53 cms Navy + White Gym Shoulder Bag (TH/KENDALL0815),https://www.amazon.in/Tommy-Hilfiger-Polyester-TH-KENDALL0815/dp/B082PFY9VC/ref=sr_1_189?crid=2M096C61O4MLT&keywords=bags&qid=1675380935&sprefix=ba%2Caps%2C283&sr=8-189,"1,799",4.4,63
Aristocrat Unisex Black Premium Poleyester Fabric 26L Laptop Bags,https://www.amazon.in/Aristocrat-Unisex-Premium-Poleyester-Fabric/dp/B09ZV9MSFQ/ref=sr_1_190?crid=2M096C61O4MLT&keywords=bags&qid=1675380935&sprefix=ba%2Caps%2C283&sr=8-190,869,3.7,36
"Mi Step Out 12 L Mini Backpack (Small Size, Sky Blue, Water Repellant)",https://www.amazon.in/Step-Backpack-Small-Water-Repellant/dp/B088X9M73T/ref=sr_1_191?crid=2M096C61O4MLT&keywords=bags&qid=1675380935&sprefix=ba%2Caps%2C283&sr=8-191,299,4.1,7630
"Eco Right Large Tote Bag for Women with Zip, Stylish Cotton Handbags, Canvas Tote Bags for College",https://www.amazon.in/EcoRight-Womens-Reusable-Ecofriendly-0202F01/dp/B06XRQRDCY/ref=sr_1_192?crid=2M096C61O4MLT&keywords=bags&qid=1675380935&sprefix=ba%2Caps%2C283&sr=8-192,519,4.1,7078
Mi Business Casual 21L Water Resistant Laptop Backpack (Dark Grey),https://www.amazon.in/Mi-Business-Casual-Resistant-Backpack/dp/B07YY6PTMN/ref=sr_1_193?crid=2M096C61O4MLT&keywords=bags&qid=1675380935&sprefix=ba%2Caps%2C283&sr=8-193,999,4.4,6048
ASTRID Blue Textured Cotton Tote Bag With Coin Pouch,https://www.amazon.in/ASTRID-Blue-Textured-Cotton-Pouch/dp/B08W431L94/ref=sr_1_194?crid=2M096C61O4MLT&keywords=bags&qid=1675380935&sprefix=ba%2Caps%2C283&sr=8-194,749,4.4,219
"Golden Wolf Laptop Bag Anti-theft Backpack with Lock College School Laptop Backpack with Rain Cover Water Resistant Business Backpack with USB Port for 15.6-inch Laptop 25 L Travel Bag for Women and Men Gifts, Dark Grey",https://www.amazon.in/Hoteon-Backpack-Anti-Theft-Earphone-Resistant/dp/B08HM4TQZZ/ref=sr_1_195?crid=2M096C61O4MLT&keywords=bags&qid=1675380935&sprefix=ba%2Caps%2C283&sr=8-195,"1,999",4.4,3187
Hidesign Women Sling Bag (Blue),https://www.amazon.in/Isle-Locada-Hidesign-Womens-Sling/dp/B07SYJL1P7/ref=sr_1_196?crid=2M096C61O4MLT&keywords=bags&qid=1675380935&sprefix=ba%2Caps%2C283&sr=8-196,"1,999",4.4,103
"Wenger 17.5"" ScanSmart Laptop Backpack, 30 Litres, Black, Swiss Designed-blend of style & function, 612014",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2Mzc3ODM1MDM3MTIxMDM3OjE2NzUzODA5MzU6c3BfYnRmOjIwMDc4OTIwNzc5Mzk4OjowOjo&url=%2FScanSmart-Backpack-Designed-blend-function-612014%2Fdp%2FB09V1GJ7D6%2Fref%3Dsr_1_197_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380935%26sprefix%3Dba%252Caps%252C283%26sr%3D8-197-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"5,600",4.0,21
Justify 55L Large Laptop Backpack With 3 Compartments Polyester Trendy Waterproof Travel Backpack,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2Mzc3ODM1MDM3MTIxMDM3OjE2NzUzODA5MzU6c3BfYnRmOjIwMTA4NzQ4ODI1Njk4OjowOjo&url=%2FJustify-Backpack-Compartments-Polyester-Waterproof%2Fdp%2FB0BRGCG7N5%2Fref%3Dsr_1_198_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380935%26sprefix%3Dba%252Caps%252C283%26sr%3D8-198-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"1,799",,
,,,,
Anti Theft Faux Leather,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NjY1NjI2NDQ5OTYyNjgyOjE2NzUzODA5Mzc6c3BfYXRmX25leHQ6MjAxMDc1NjE2NjcxOTg6OjA6Og&url=%2FAnti-Theft-Faux-Leather-Black%2Fdp%2FB08WLS5XBP%2Fref%3Dsr_1_193_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380937%26sprefix%3Dba%252Caps%252C283%26sr%3D8-193-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,499,3.9,51
"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NjY1NjI2NDQ5OTYyNjgyOjE2NzUzODA5Mzc6c3BfYXRmX25leHQ6MjAxMDQxNDAyNjM2OTg6OjA6Og&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_194_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380937%26sprefix%3Dba%252Caps%252C283%26sr%3D8-194-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA385M0TPSNV7VS,998,3.9,684
Hidesign Women Sling Bag (Blue),https://www.amazon.in/Isle-Locada-Hidesign-Womens-Sling/dp/B07SYJL1P7/ref=sr_1_195?crid=2M096C61O4MLT&keywords=bags&qid=1675380937&sprefix=ba%2Caps%2C283&sr=8-195,"1,999",4.4,103
F Gear Trail Sports Waist Bag (Marpat ACV Camo),https://www.amazon.in/F-Gear-Trail-Marpat-ACV-Camo/dp/B08NYJGHM6/ref=sr_1_196?crid=2M096C61O4MLT&keywords=bags&qid=1675380937&sprefix=ba%2Caps%2C283&sr=8-196,560,4.4,933
"PAZZO Alto 40L Casual Backpack - 3 Compartment Travel Backpack, College|School Bag with 1 Year Warranty",https://www.amazon.in/PAZZO-Alto-40L-Casual-Backpack/dp/B07VT3F795/ref=sr_1_197?crid=2M096C61O4MLT&keywords=bags&qid=1675380937&sprefix=ba%2Caps%2C283&sr=8-197,799,4.0,1669
Okami Wolf unisex-adult ZenPack Laptop Messenger Bag With USB Fast Charger and RFID Protection ( Black),https://www.amazon.in/Okami-Wolf-unisex-adult-Messenger-Protection/dp/B0B7521SSD/ref=sr_1_198?crid=2M096C61O4MLT&keywords=bags&qid=1675380937&sprefix=ba%2Caps%2C283&sr=8-198,"3,499",4.4,36
F Gear Yakuza Brown 34 liter Laptop Backpack Sch Bag,https://www.amazon.in/F-Gear-Yakuza-Brown-Laptop-Backpack/dp/B071VNWC1C/ref=sr_1_199?crid=2M096C61O4MLT&keywords=bags&qid=1675380937&sprefix=ba%2Caps%2C283&sr=8-199,"1,139",4.4,795
F Gear Colorado Grey Orange 39 Ltrs Laptop Backpack (3814),https://www.amazon.in/Gear-Colorado-Orange-Laptop-Backpack/dp/B097K6KD7W/ref=sr_1_200?crid=2M096C61O4MLT&keywords=bags&qid=1675380937&sprefix=ba%2Caps%2C283&sr=8-200,662,4.4,93
Isle Locada by Hidesign Women's SLING BAG(AUBERGINE/AUBERG),https://www.amazon.in/Isle-Locada-Hidesign-Womens-Purple/dp/B07T97R1H1/ref=sr_1_201?crid=2M096C61O4MLT&keywords=bags&qid=1675380937&sprefix=ba%2Caps%2C283&sr=8-201,"1,599",4.5,341
Farraige® Cartoon Soft Silicone Bag Crossbody Shoulder Bag Purse Waterproof Anti Fall Stationery Storage Bag Handbag Sweet Birthday Gift for Children Students Girls,https://www.amazon.in/Farraige%C2%AE-Silicone-Crossbody-Waterproof-Stationery/dp/B0B4G8W6MQ/ref=sr_1_202?crid=2M096C61O4MLT&keywords=bags&qid=1675380937&sprefix=ba%2Caps%2C283&sr=8-202,598,4.7,20
"Chris & Kate 42ltr Navy-Red Comfortable Casual, School Backpack",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NjY1NjI2NDQ5OTYyNjgyOjE2NzUzODA5Mzc6c3BfbXRmOjIwMDkxNzAyMDkzMTk4OjowOjo&url=%2FChris-Kate-Navy-Red-Comfortable-Backpack%2Fdp%2FB0BKWF2Q38%2Fref%3Dsr_1_203_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380937%26sprefix%3Dba%252Caps%252C283%26sr%3D8-203-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,549,,
NORTH ZONE 30 ltrs ( Cms) backpack(INVALID DATA_grey),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NjY1NjI2NDQ5OTYyNjgyOjE2NzUzODA5Mzc6c3BfbXRmOjIwMDgyMzk3MjEzODk4OjowOjo&url=%2FNORTH-ZONE-backpack-INVALID-DATA_grey%2Fdp%2FB0BH8S9QGH%2Fref%3Dsr_1_204_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380937%26sprefix%3Dba%252Caps%252C283%26sr%3D8-204-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,599,3.7,33
"Safari Sneak Casual Backpack with USB Charging Port 26 Ltrs Water Resistant Fabric - Grey, L (SNEAK19CBGRE)",https://www.amazon.in/Safari-Casual-Backpack-Charging-Resistant/dp/B09B2581S9/ref=sr_1_205?crid=2M096C61O4MLT&keywords=bags&qid=1675380937&sprefix=ba%2Caps%2C283&sr=8-205,899,3.7,763
Baggit Women's Sling Bag,https://www.amazon.in/LXE-ECONO-ASHLYN-VINTAGE-BLUE/dp/B09MK23GB8/ref=sr_1_206?crid=2M096C61O4MLT&keywords=bags&qid=1675380937&sprefix=ba%2Caps%2C283&sr=8-206,769,4.4,49
Lify Women's Retro Large Size Canvas Shoulder Bag Hobo Crossbody Handbag Casual Tote - 1 Piece,https://www.amazon.in/Lify-Womens-Shoulder-Crossbody-Handbag/dp/B09JWMW646/ref=sr_1_207?crid=2M096C61O4MLT&keywords=bags&qid=1675380937&sprefix=ba%2Caps%2C283&sr=8-207,320,3.8,1222
"Safari 48 Cms Black Formal/Office/Laptop Backpack With Anti-Theft, Lock, Usb And Rfid (Vault19Cbblk)",https://www.amazon.in/Safari-Formal-Backpack-Anti-Theft-VAULT19CBBLK/dp/B07XSTR69N/ref=sr_1_208?crid=2M096C61O4MLT&keywords=bags&qid=1675380937&sprefix=ba%2Caps%2C283&sr=8-208,"1,197",4.0,783
The Clownfish Trident Series Laptop Briefcase 15.6 inch Laptop Bag Messenger Bag (Dark Brown),https://www.amazon.in/Clownfish-Trident-Laptop-Briefcase-Messenger/dp/B079HZJTK2/ref=sr_1_209?crid=2M096C61O4MLT&keywords=bags&qid=1675380937&sprefix=ba%2Caps%2C283&sr=8-209,"1,819",4.4,236
Isle Locada by Hidesign Women's SLING BAG(MARSALA/BROWN),https://www.amazon.in/Isle-Locada-Hidesign-Womens-Sling/dp/B07TDTPRJ9/ref=sr_1_210?crid=2M096C61O4MLT&keywords=bags&qid=1675380937&sprefix=ba%2Caps%2C283&sr=8-210,"1,899",4.5,352
ZIBUYU® Tote Handbag for Women Fashion Faux Leather Tote Bag Classic Shoulder Crossbody Bags for Lady Girl Solid Color,https://www.amazon.in/ZIBUYU%C2%AE-Handbag-Fashion-Shoulder-Crossbody/dp/B0B3MTSRFK/ref=sr_1_211?crid=2M096C61O4MLT&keywords=bags&qid=1675380937&sprefix=ba%2Caps%2C283&sr=8-211,"1,322",3.9,38
Terminator Large 55 L Unisex Laptop Backpack For School/Office/Travel/Casual and Fits Upto 17 Inch Laptop,https://www.amazon.in/Terminator-Unisex-Laptop-Backpack-School/dp/B0BSV5ZYGC/ref=sr_1_212?crid=2M096C61O4MLT&keywords=bags&qid=1675380937&sprefix=ba%2Caps%2C283&sr=8-212,699,,
"COSMUS Madison waterproof Multipurpose Backpack With laptop compartment , 33L",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NjY1NjI2NDQ5OTYyNjgyOjE2NzUzODA5Mzc6c3BfYnRmOjIwMDQzMzIxMTM2NjA2OjowOjo&url=%2FCOSMUS-Multipurpose-Backpack-Bag-compartment%2Fdp%2FB078JVT384%2Fref%3Dsr_1_213_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380937%26sprefix%3Dba%252Caps%252C283%26sr%3D8-213-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"1,196",4.2,2166
URBAN TRIBE Move Travel/Office/Casual/Laptop Backpack,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NjY1NjI2NDQ5OTYyNjgyOjE2NzUzODA5Mzc6c3BfYnRmOjIwMTA0MTQwMjY0Mjk4OjowOjo&url=%2FURBAN-TRIBE-Move-Backpack-Repellent%2Fdp%2FB0BP1QM6W5%2Fref%3Dsr_1_214_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380937%26sprefix%3Dba%252Caps%252C283%26sr%3D8-214-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1%26smid%3DA385M0TPSNV7VS,798,3.5,10
,,,,
Anti Theft Faux Leather,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1OTMxMjc1OTQ4MDU4NDI6MTY3NTM4MDkzODpzcF9hdGZfbmV4dDoyMDEwNzU2MTY2NzE5ODo6MDo6&url=%2FAnti-Theft-Faux-Leather-Black%2Fdp%2FB08WLS5XBP%2Fref%3Dsr_1_209_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380938%26sprefix%3Dba%252Caps%252C283%26sr%3D8-209-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,499,3.9,51
"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1OTMxMjc1OTQ4MDU4NDI6MTY3NTM4MDkzODpzcF9hdGZfbmV4dDoyMDEwNDE0MDI2MzY5ODo6MDo6&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_210_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380938%26sprefix%3Dba%252Caps%252C283%26sr%3D8-210-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA385M0TPSNV7VS,998,3.9,684
Lino Perros Sling bag,https://www.amazon.in/Lino-Perros-Womens-Sling-Black/dp/B07B4FBQ3X/ref=sr_1_211?crid=2M096C61O4MLT&keywords=bags&qid=1675380938&sprefix=ba%2Caps%2C283&sr=8-211,829,4.2,596
Jute Cottage Jute Bags for Lunch for Women and Men | Jute Grocery Bag | Jute Carry Bag | Jute Tiffin Bags | Jute Bags with Zip | Printed Jute Bag | Warli Print | Blue,https://www.amazon.in/Jute-Cottage-Zipper-Warli-Lunch/dp/B07JHVH7XP/ref=sr_1_212?crid=2M096C61O4MLT&keywords=bags&qid=1675380938&sprefix=ba%2Caps%2C283&sr=8-212,329,,
"SABUZ BAG 15.6-inch Laptop Computer Briefcase,Water Resistant, Business Bag with Waterproof Zipper,Shoulder Bag Handbag,Compatible with laptop MacBook Notebook,for MeN&Women (GREY)",https://www.amazon.in/15-6-inch-Briefcase-Resistant-Waterproof-Compatible/dp/B0966F821Q/ref=sr_1_213?crid=2M096C61O4MLT&keywords=bags&qid=1675380938&sprefix=ba%2Caps%2C283&sr=8-213,749,3.7,214
Dein Kleider Nylon Sling Cross Body Utility Travel Office Business Messenger one Side Shoulder Bag for Men and Women,https://www.amazon.in/Kleider-Utility-Business-Messenger-Shoulder/dp/B09RQNP9KT/ref=sr_1_214?crid=2M096C61O4MLT&keywords=bags&qid=1675380938&sprefix=ba%2Caps%2C283&sr=8-214,349,4.1,431
ZOUK Black Printed Handmade Vegan Leather Women's Office Bag for 15.6 inch Laptop with Double Handles - Lattice Lace,https://www.amazon.in/Womens-Lattice-Office-leather-adjustable/dp/B07VNMWWRX/ref=sr_1_215?crid=2M096C61O4MLT&keywords=bags&qid=1675380938&sprefix=ba%2Caps%2C283&sr=8-215,"1,699",4.4,1693
"Seagull flight of fashion Single Layer Electronic Gadget Organizer Case , Tech Kit Accessories Organizer Bag with Mobile Stand - 27 x 20 x 3 cm - Grey - Model 2",https://www.amazon.in/Seagull-flight-fashion-Electronic-Accessories/dp/B0BRQDS8LN/ref=sr_1_216?crid=2M096C61O4MLT&keywords=bags&qid=1675380938&sprefix=ba%2Caps%2C283&sr=8-216,449,4.2,113
American Tourister Spin 49 cms Navy Laptop Backpack,https://www.amazon.in/American-Tourister-FS0-41-002/dp/B07S13B1HR/ref=sr_1_217?crid=2M096C61O4MLT&keywords=bags&qid=1675380938&sprefix=ba%2Caps%2C283&sr=8-217,"1,499",4.1,1117
F Gear Sedna 27 Liters Laptop Backpack Sch Bag(Brown),https://www.amazon.in/F-Gear-Sedna-Laptop-Backpack-Brown/dp/B072N83D9M/ref=sr_1_218?crid=2M096C61O4MLT&keywords=bags&qid=1675380938&sprefix=ba%2Caps%2C283&sr=8-218,"1,080",4.1,148
"Chris & Kate 42ltr Navy-Red Comfortable Casual, School Backpack",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1OTMxMjc1OTQ4MDU4NDI6MTY3NTM4MDkzODpzcF9tdGY6MjAwOTE3MDIwOTMxOTg6OjA6Og&url=%2FChris-Kate-Navy-Red-Comfortable-Backpack%2Fdp%2FB0BKWF2Q38%2Fref%3Dsr_1_219_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380938%26sprefix%3Dba%252Caps%252C283%26sr%3D8-219-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,549,,
NORTH ZONE 30 ltrs ( Cms) backpack(INVALID DATA_grey),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1OTMxMjc1OTQ4MDU4NDI6MTY3NTM4MDkzODpzcF9tdGY6MjAwODIzOTcyMTM4OTg6OjA6Og&url=%2FNORTH-ZONE-backpack-INVALID-DATA_grey%2Fdp%2FB0BH8S9QGH%2Fref%3Dsr_1_220_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380938%26sprefix%3Dba%252Caps%252C283%26sr%3D8-220-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,599,3.7,33
Blowzy Bags PU Leather 15.6 inch Laptop Shoulder Messenger Sling Office Bag for Men & Women (Black),https://www.amazon.in/Blowzy-Bags-Leather-Shoulder-Messenger/dp/B08M11D5SJ/ref=sr_1_221?crid=2M096C61O4MLT&keywords=bags&qid=1675380938&sprefix=ba%2Caps%2C283&sr=8-221,527,4.0,902
"GREENLANDS 42 Litres Quad Backpack/Bag with Rain Cover for Travel, Upto 17” Laptop, School/College and Work Lightweight and Stylish Bag Men and Women- Light Grey",https://www.amazon.in/GreenLands-SG-Backpack-QUAD-L-Grey/dp/B08ML7RWG6/ref=sr_1_222?crid=2M096C61O4MLT&keywords=bags&qid=1675380938&sprefix=ba%2Caps%2C283&sr=8-222,"1,844",3.8,88
American Tourister Spin 49 cms Teal Laptop Backpack,https://www.amazon.in/American-Tourister-FS0-11-001/dp/B07S13P8BW/ref=sr_1_223?crid=2M096C61O4MLT&keywords=bags&qid=1675380938&sprefix=ba%2Caps%2C283&sr=8-223,"1,499",4.1,1424
"Hang It Gym Bag Combo for Men ll Gym Bag with Shoe Compartment and , Black Bottle, Black Wristband, Black Gloves ll Gym kit for Men and Women ll Gym Bag & Fitness Kit & Gym Bag Combo (Black)",https://www.amazon.in/Compartment-Black-Bottle-Wristband-Fitness/dp/B0BPNZV6F6/ref=sr_1_224?crid=2M096C61O4MLT&keywords=bags&qid=1675380938&sprefix=ba%2Caps%2C283&sr=8-224,599,5.0,1
"Genie Camellia School Bag for Girls, 17 inch Backpack for Women, 3 compartments Water Resistant Stylish and Trendy College Backpacks for Girls",https://www.amazon.in/Genie-Ltrs-School-Backpack-CAMELLIA17SBPIN/dp/B07QHMKHWH/ref=sr_1_225?crid=2M096C61O4MLT&keywords=bags&qid=1675380938&sprefix=ba%2Caps%2C283&sr=8-225,701.,4.2,2866
"Kraptick Diaper bag backpack, diaper bags for mom for travel, baby diaper bag, maternity bags for mother and baby, nursing bags for mothers, diaper bag handbag",https://www.amazon.in/Kraptick-backpack-maternity-nursing-mothers/dp/B0BFWJFS62/ref=sr_1_226?crid=2M096C61O4MLT&keywords=bags&qid=1675380938&sprefix=ba%2Caps%2C283&sr=8-226,975,5.0,2
KILLER Polyester Backpack - Checkers 29 Ltr Office Laptop Backpack,https://www.amazon.in/Killer-Grey-Polyester-Backpack-Checkers/dp/B07VF5V55Y/ref=sr_1_227?crid=2M096C61O4MLT&keywords=bags&qid=1675380938&sprefix=ba%2Caps%2C283&sr=8-227,"1,315",4.3,686
Wildcraft CL2 Laptop bagpack (Black),https://www.amazon.in/Wildcraft-CL2-laptop-bagpack-Black/dp/B00L14FKD6/ref=sr_1_228?crid=2M096C61O4MLT&keywords=bags&qid=1675380938&sprefix=ba%2Caps%2C283&sr=8-228,"1,714",4.1,171
"COSMUS Madison waterproof Multipurpose Backpack With laptop compartment , 33L",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1OTMxMjc1OTQ4MDU4NDI6MTY3NTM4MDkzODpzcF9idGY6MjAwNDMzMjExMzY2MDY6OjA6Og&url=%2FCOSMUS-Multipurpose-Backpack-Bag-compartment%2Fdp%2FB078JVT384%2Fref%3Dsr_1_229_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380938%26sprefix%3Dba%252Caps%252C283%26sr%3D8-229-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"1,196",4.2,2166
